SOURCE_ID,TITLE,AUTHORS,YEAR,JOURNAL,PUBLISHER,DOI,URL,LANGUAGE,COUNTRY,SOURCE_TYPE,PSYCHOLOGY_DOMAIN,SUBDOMAIN,CONSTRUCTS,POPULATION,SAMPLE_SIZE,METHOD,EXPERIMENTAL,OBSERVATIONAL,LONGITUDINAL,FIELD_STUDY,REVIEW,META_ANALYSIS,PREREGISTERED,REPLICATION,ORIGINAL_STUDY,EFFECT_SIZE_AVAILABLE,DATA_AVAILABLE,CODE_AVAILABLE,OPEN_ACCESS,LICENSE,COPYRIGHT_STATUS,TRAINING_PERMISSION,FILE_PATH,PRIMARY_SOURCE,RELIABILITY_SCORE,REPLICATION_STATUS,EVIDENCE_STRENGTH,NEGOTIATION_RELEVANCE,TRAINING_VALUE,KNOWN_LIMITATIONS,RETRACTION_STATUS,ACCESS_STATUS,OA_PDF_URL,OPENALEX_ID,FILE_SHA256,FILE_BYTES,DISCOVERED_AT,ACQUIRED_AT,NOTES
EPMC_PMC11523125,Ziconotide and psychosis: from a case report to a scoping review.,"Peraire M, Gimeno-Vergara R, Pick-Martin J, Boscá M, Echeverria I.",2024,,,10.3389/fnmol.2024.1412855,https://europepmc.org/article/MED/39479264,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11523125.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11523125/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11862040,Acute Stress Induced Catatonic Psychosis in an Adolescent: A Case Report,Yerlikaya Oral E.,2024,,,,https://europepmc.org/article/PMC/PMC11862040,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11862040.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11862040/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11346827,Implications of Family-Oriented Psychotherapy for Hereditary Angioedema Management: A Case Series.,"Kalladanthyil A, Patel AJ, Gogineni RR.",2024,,,10.7759/cureus.65526,https://europepmc.org/article/MED/39188498,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11346827.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11346827/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11510194,Club Drugs and Psychiatric Outcomes: A Descriptive Case Series from Spain.,"Montemitro C, Mosca A, Chiappini S, Miuli A, Schifano F, Montano MJG, Villar CMD, Allegretti R, Marrangone C, Di Petta G, De Berardis D, Pettorruso M, Martinotti G.",2024,,,10.3390/ph17101387,https://europepmc.org/article/MED/39459026,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11510194.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11510194/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11860403,"Intranasal esketamine efficacy as a treatment for treatment-resistant depression, case series","Delgado Marmisa C, Álvarez Correa I, Vizcaíno Herrezuelo H, Egüen Recuero L, Garrido Dobrito E, Gayubo Moreo L, Sanz-Aranguez B, Delgado Tellez L, Caballero Martínez L, De Arce Cordón R, Jiménez-Fernández B.",2024,,,,https://europepmc.org/article/PMC/PMC11860403,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11860403.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11860403/pdf/S0924933824014408a.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11859169,‘De Novo’ Psychosis following anterior temporal lobectomy: A case report,"Yoldas S, Yıldırım I, Usta Sağlam N, Özkara Ç.",2024,,,,https://europepmc.org/article/PMC/PMC11859169,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11859169.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859169/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11862202,Differential diagnosis of acute psychosis after cocaine consumption: a case report,"Gimillo Bonaque J, Arroyo Sánchez E, Setién Preciados P, Díaz Mayoral C.",2024,,,,https://europepmc.org/article/PMC/PMC11862202,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11862202.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11862202/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11862165,Alcohol-Induced Psychosis: Beyond Korsakoff. Case report and Literature Review,"De Vicente Blanco Á, Orgaz Álvarez B, Ibáñez Mendoza P, Velasco Santos M, Garde González J.",2024,,,,https://europepmc.org/article/PMC/PMC11862165,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11862165.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11862165/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11859176,Addressing negative symptoms of schizophrenia in a Psychosis Day Hospital: a case report,"Mayor Sanabria F, Fernández Fonollosa E, Gil Sánchez C, Fuentes Merlos A, González Vivero E, Puyal González S, Fernández Fariña M, Serván Rendon-Luna B.",2024,,,,https://europepmc.org/article/PMC/PMC11859176,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11859176.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859176/pdf/S0924933824015177a.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11859444,Secondary Trauma by Internet Content Moderation: a Case Report,"Martinez-Sadurni L, Casanovas F, Llimona C, Garcia D, Rodriguez-Seoane R, Castro J.",2024,,,,https://europepmc.org/article/PMC/PMC11859444,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11859444.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859444/pdf/S092493382401383Xa.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11276962,Recent and speculative remote myocardial trauma: a case series.,"Lu Z, Zhang X, Huang Y, Song J, Zhang C, Wang Q, Wu H, Huang X.",2024,,,10.1093/ehjcr/ytae349,https://europepmc.org/article/MED/39071536,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11276962.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11276962/pdf/ytae349.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11508039,Intractable Belching as a Psychiatric Consequence: A Case Report.,"Hu I, Alef R.",2024,,,10.7759/cureus.70191,https://europepmc.org/article/MED/39463592,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11508039.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11508039/pdf/cureus-0016-00000070191.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11859604,"New drugs in the treatment of dual psychosis: use of cariprazine in schizophrenia, other psychotic disorders and use of cocaine. A case series in a specific outpatient psychiatric clinic for substance use disorders.","Montero-Hernandez G, Alberdi-Páramo I, Pérez-Lombardo M, Rodríguez-Quijano J, Pemán-Rodríguez J, Ibáñez-Vizoso J.",2024,,,,https://europepmc.org/article/PMC/PMC11859604,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11859604.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859604/pdf/S0924933824006138a.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11631154,Trichotillomania in a Male Patient With Depression: A Case Report.,"Kontoangelos K, Zafeiropoulou T, Karamparpa AA, Daskalakis E, Stratigos A.",2024,,,10.7759/cureus.73362,https://europepmc.org/article/MED/39659344,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11631154.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11631154/pdf/cureus-0016-00000073362.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11671769,Efficacy of Supratherapeutic Duloxetine Combined With Cognitive-Behavioral Therapy in Severe Treatment-Resistant Obsessive-Compulsive Disorder With Comorbid Depression: A Case Report.,"Bokhari SA, Nasr MH, Alawadhi YT.",2024,,,10.7759/cureus.74541,https://europepmc.org/article/MED/39735048,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11671769.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11671769/pdf/cureus-0016-00000074541.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11458663,Characteristics of isoniazid-induced psychosis: a systematic review of case reports and case series.,"B K, Appaji R, Thomas L, Baral T, N S, Chaithra, M SS, Saravu K, Undela K, Rao M.",2024,,,10.1007/s00228-024-03738-x,https://europepmc.org/article/MED/39134879,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11458663.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11458663/pdf/228_2024_Article_3738.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11763729,Multidisciplinary Management of Complex Trauma and Burn Injuries: A Case Series of Challenging Clinical Scenarios.,"Alameddine S, Khan N, Purohit SA, Bhambri A, Nerella R.",2024,,,10.7759/cureus.76446,https://europepmc.org/article/MED/39867024,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11763729.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11763729/pdf/cureus-0016-00000076446.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11376648,Caffeine-Induced Psychosis: A Case Report and Review of Literature.,"Mannix D, Mulholland K, Byrne F.",2024,,,10.7759/cureus.66306,https://europepmc.org/article/MED/39238723,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11376648.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11376648/pdf/cureus-0016-00000066306.pdf,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11480000,Unique Clinical and Psychiatric Challenges in Elderly Patients With Guillain-Barré Syndrome: A Case Series.,Obara K.,2024,,,10.7759/cureus.69478,https://europepmc.org/article/MED/39416575,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11480000.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11480000/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11596444,Gong's acupuncture treatment for mid pregnancy insomnia and anxiety: A case report.,"Wu K, Yu A, Liu Z, Gao X, Ding Y, Shi Y, Zhang Z.",2024,,,10.1097/md.0000000000040698,https://europepmc.org/article/MED/39809161,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11596444.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11596444/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11479592,Neurovascular Grafting in Complex Upper Extremity Trauma: A Case Series Report.,"Beyuma-Mora HE, Morales-Gonzalez JC, Zavala-Elizondo E, Villalobos-Salazar VI, Ruelas-Pérez JI.",2024,,,10.7759/cureus.69467,https://europepmc.org/article/MED/39411609,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11479592.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11479592/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11700541,Sunshine and Sadness: A Case Report on Summer Season Depression.,"Shidhore N, Mangot A.",2024,,,10.7759/cureus.75190,https://europepmc.org/article/MED/39759719,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11700541.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11700541/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11859199,"Psychotic Depression, Mannerisms and Alzheimer’s Disease: a case report","Izquierdo De La Puente A, del Sol Calderón P, Fernandez Fernandez R.",2024,,,,https://europepmc.org/article/PMC/PMC11859199,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11859199.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859199/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11862466,Deep brain stimulation and psychosis as side effect: A case study,"Selakovic M, Panetsou C, Karkatsoulis T, Tsaklakidou D.",2024,,,,https://europepmc.org/article/PMC/PMC11862466,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11862466.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11862466/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11699978,Penetrating Chest Trauma With Right Atrial Rupture: A Case Report.,"Dajenah M, Ahmed F, Thabet A, Dajenah ZM.",2024,,,10.7759/cureus.75171,https://europepmc.org/article/MED/39759707,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11699978.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11699978/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC10434384,A case report of cognitive behavioural and emotional therapy for depression in an ultra-high risk patient,"Ben Massoued R, Aissa A, Larnaout A, Lansari R, Ouali U, Jomli R.",2023,,,,https://europepmc.org/article/PMC/PMC10434384,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC10434384.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC10434384/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11659228,Psilocybin-assisted psychotherapy for methamphetamine dependence: a case report involving daily methamphetamine use.,"Brett J, Knock E, Watson K, Albert S, Siefried KJ, Guss J.",2024,,,10.3389/fpsyt.2024.1490907,https://europepmc.org/article/MED/39713770,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11659228.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11659228/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11289768,Serotoninergic antidepressants combination in psilocybin-assisted psychotherapy: a case report.,"Do A, Michaud V, Stephan JF, Moreau M, Benoît É, Bérubé FA, Bibaud-De Serres A, Taillefer A, Vincent P.",2024,,,10.3389/fpsyt.2024.1394962,https://europepmc.org/article/MED/39086732,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11289768.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11289768/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11737939,Diagnosis and Treatment of Anxiety Disorders in Autistic Patients: A Case Report,Govender A.,2024,,,,https://europepmc.org/article/PMC/PMC11737939,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11737939.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11737939/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC10969061,Pre-Admission Oral Clonidine to Reduce Severe Pre-Operative Anxiety in Pediatric Patients with Behavioral Disorders: A Case Series.,"Verdecchia N, Nelson R, White S, Cladis F.",2024,,,10.3390/children11030264,https://europepmc.org/article/MED/38539299,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC10969061.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC10969061/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11666477,Case report: Depression in an older patient with dysgeusia as the initial symptom.,"Guo L, He Z.",2024,,,10.3389/fpsyt.2024.1478359,https://europepmc.org/article/MED/39720431,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11666477.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11666477/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
